GAME_DATE,SEASON_ID,TEAM_ID,GAME_ID,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,CHAMP
2011-12-31,42010.0,1610612747,41000185.1,240.3,93.2,34.7,77.8,0.4469,4.8,16.6,0.3034,19.0,24.5,0.7706999999999999,12.6,28.3,40.9,18.9,6.9,5.1,12.2,20.6,-1.3,0
2012-12-31,42011.0,1610612747,41100192.75,240.0833333333333,94.0,35.166666666666664,83.16666666666667,0.4219166666666667,5.25,17.25,0.2945,18.416666666666668,23.666666666666668,0.7678333333333334,14.166666666666666,30.666666666666668,44.833333333333336,18.83333333333333,5.75,7.75,11.833333333333334,19.666666666666668,-4.166666666666667,0
2013-12-31,42012.0,1610612747,41200152.5,240.25,85.25,34.5,78.0,0.442,5.0,18.5,0.2645,11.25,18.5,0.594,8.5,31.5,40.0,18.5,5.75,5.25,16.25,17.5,-18.75,0
2020-12-31,42019.0,1610612747,41900276.95238096,240.1904761904762,112.8095238095238,41.04761904761905,84.0,0.4896190476190475,12.095238095238097,34.19047619047619,0.3520952380952381,18.61904761904762,24.571428571428573,0.7660952380952378,10.571428571428571,33.523809523809526,44.095238095238095,25.61904761904762,8.047619047619047,5.333333333333333,14.428571428571429,22.666666666666668,6.857142857142857,1
2021-12-31,42020.0,1610612747,42000153.5,240.16666666666663,97.5,34.333333333333336,83.0,0.414,9.833333333333334,32.833333333333336,0.296,19.0,24.5,0.7746666666666666,10.5,32.666666666666664,43.16666666666666,19.33333333333333,6.666666666666667,4.0,13.166666666666666,20.5,-6.5,0
2010-12-31,42009.0,1610612753,40900222.92857143,242.07142857142856,96.57142857142856,32.785714285714285,70.78571428571429,0.463,9.857142857142858,26.928571428571427,0.3634999999999999,21.142857142857142,30.142857142857142,0.6994285714285715,9.285714285714286,31.071428571428573,40.35714285714285,16.857142857142858,6.428571428571429,5.5,13.071428571428571,22.357142857142858,8.642857142857142,0
2011-12-31,42010.0,1610612753,41000133.5,239.5,88.66666666666667,31.0,75.83333333333333,0.4098333333333333,6.166666666666667,23.5,0.2581666666666666,20.5,27.83333333333333,0.7345,11.833333333333334,30.5,42.333333333333336,14.5,6.5,4.0,12.333333333333334,21.5,1.8333333333333333,0
2012-12-31,42011.0,1610612753,41100123.0,245.2,83.8,31.0,77.8,0.3988,8.4,24.6,0.341,13.4,19.0,0.6974,9.8,28.6,38.4,17.2,6.0,4.4,13.4,19.0,-10.8,0
2019-12-31,42018.0,1610612753,41800113.0,240.6,92.0,32.2,83.0,0.3878,10.4,34.8,0.304,17.2,22.2,0.782,9.6,33.8,43.4,19.0,6.6,4.0,15.4,18.8,-14.4,0
2020-12-31,42019.0,1610612753,41900103.0,240.0,107.0,37.2,88.6,0.4204,15.0,39.8,0.371,17.6,21.0,0.8378,6.6,36.4,43.0,23.8,6.8,3.2,14.2,21.0,-9.2,0
